FECDETALLE,CODIGO_SAP,TALLA,COLORES,MODELO,TIPO,PROM_FLG_DEPARTAMENTO_1_4_U3M_M2,TOT_PRECIO_CDESC_M0,TOT_PRECIO_M0,PROM_FLG_SUBCANAL_1_1_U3M_M1,PROM_FLG_DEPARTAMENTO_1_4_U3M_M1,PROM_FLG_SUBCANAL_1_1_U3M_M2,CLASS
201803,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,5.9,29.5,29.5,5,5.9,7,23
201804,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,5.9,30.1322,30.1322,6,3.933333333,5,10
201805,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,3.933333333,70.6846,71.1966,9,3.933333333,6,36
201806,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,3.933333333,53.53249,54.55649,9,11.8,9,20
201807,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,11.8,39.9452,40.4572,7,11.8,9,31
201808,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,11.8,139.9694,139.9694,7,18.2,7,35
201809,10CLPY-2000XL0-SC007,XL,AZUL,PTY,CPT,18.2,29.5526,29.5526,6,19.2,7,3
201501,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,,34.40127,31.06,,,,22
201502,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,,35.43027,31.06,,,,20
201503,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,,101.04127,99.66,,,,209
201504,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,,152.448,160.39,,,,126
201505,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,,200.634,218.93,16,0,,138
201506,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,0,314.5042,344.33,15,29.4,16,179
201507,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,29.4,285.268,307.8,20,39.2,15,104
201508,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,39.2,293.5711,322.612,28,53.9,20,125
201509,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,53.9,379.822,397.58,31,59.5,28,250
201510,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,59.5,453.558,476.55,27,61.5,31,408
201511,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,61.5,492.60797,531.78,25,63,27,118
201512,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,63,496.64198,553.02,31,61.2,25,288
201601,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,61.2,137.852,142.98,33,39.6,31,43
201602,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,39.6,96.358,98.49,50,109.8,33,85
201603,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,109.8,65.506,68.07,43,118.8,50,44
201604,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,118.8,178.97,192.57,41,118.8,43,87
201605,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,118.8,442.454,478.46,13,43.2,41,203
201606,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,43.2,558.4174,563.1374,19,75.6,13,238
201607,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,75.6,571.0542,573.8862,25,75.6,19,518
201608,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,75.6,378.6394,384.1264,45,64.8,25,404
201609,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,64.8,403.3066,408.0266,60,23.6,45,161
201610,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,23.6,486.39892,488.58192,68,23.6,60,268
201611,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,23.6,492.3991,497.1191,57,70.8,68,338
201612,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,70.8,272.4978,274.6808,39,82.6,57,216
201701,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,82.6,39.9602,40.4322,37,155.3666667,39,49
201702,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,155.3666667,79.3948,80.3388,69,202.5666667,37,32
201703,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,202.5666667,73.1526,74.0966,85,237.9666667,69,48
201704,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,237.9666667,196.19764,196.66964,94,275.3333333,85,101
201705,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,275.3333333,433.1882,437.4362,59,228.1333333,94,342
201706,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,228.1333333,706.366,709.493,41,192.7333333,59,524
201707,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,192.7333333,693.42152,697.78752,24,129.8,41,401
201708,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,129.8,586.82622,589.65822,25,112.1,24,247
201709,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,112.1,700.35376,706.48976,45,141.6,25,384
201710,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,141.6,544.90862,547.74062,59,175.0333333,45,222
201711,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,175.0333333,552.4998,558.9308,89,267.4666667,59,692
201712,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,267.4666667,476.4728,480.7208,87,261.4731067,89,259
201801,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,261.4731067,272.6794,274.0954,82,231.9731067,87,130
201802,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,231.9731067,116.5132,118.3422,70,212.30644,82,163
201803,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,212.30644,204.3858,208.9288,69,253.7,70,858
201804,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,253.7,417.73562,417.73562,69,208.4666667,69,189
201805,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,208.4666667,665.3078,666.3318,65,206.5,69,677
201806,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,206.5,686.79379,689.86579,77,210.04,65,1095
201807,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,210.04,597.71904,597.71904,74,263.14,77,326
201808,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,263.14,698.5288,700.3848,70,233.24,74,335
201809,10CLPY-2000XL0-SC017,XL,CARNE,PTY,CPT,233.24,44.29,44.29,61,257.4,70,6
201501,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,,9.408,9.8,,,,7
201503,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,,23.471,24.5,,,,48
201504,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,,35.43,37.13,,,,25
201505,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,,42.33,44.03,7,29.4,,25
201506,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,29.4,32.814,34.11,7,29.4,7,65
201507,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,29.4,16.2,16.2,8,29.4,7,18
201508,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,29.4,39.208,41.34,13,14.7,8,46
201509,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,14.7,138.186,139.05,11,13.4,13,42
201510,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,13.4,184.904,189.6,8,3.6,11,160
201511,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,3.6,158.4,158.4,2,3.6,8,41
201512,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,3.6,184.234,187.23,4,21.6,2,70
201601,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,21.6,43.06,44.76,5,21.6,4,17
201602,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,21.6,17.91,17.91,22,64.8,5,13
201603,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,64.8,15.768,16.2,23,70.2,22,30
201604,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,70.2,21.6,21.6,22,70.2,23,23
201605,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,70.2,90.775,91.07,8,37.8,22,56
201606,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,37.8,98.18,98.18,5,21.6,8,45
201607,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,21.6,133.996,134.94,14,21.6,5,61
201608,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,21.6,87.5762,88.9922,18,16.2,14,103
201609,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,16.2,54.9182,55.8622,28,29,18,24
201610,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,29,66.40108,67.34508,23,29,28,58
201611,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,29,88.87054,89.34254,15,35.4,23,208
201612,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,35.4,17.405,17.7,6,23.6,15,33
201701,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,23.6,16.8322,16.8322,3,27.53333333,6,4
201702,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,27.53333333,7.11,7.11,5,27.53333333,3,6
201703,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,27.53333333,5.428,5.9,5,21.63333333,5,24
201704,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,21.63333333,81.8822,81.8822,15,53.1,5,33
201705,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,53.1,51.44308,51.91508,13,47.2,15,13
201706,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,47.2,277.14,277.14,12,41.3,13,95
201707,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,41.3,88.94108,89.88508,1,5.9,12,46
201708,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,5.9,156.2788,156.2788,4,23.6,1,55
201709,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,23.6,183.8284,185.2444,5,23.6,4,62
201710,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,23.6,146.61948,146.61948,10,55.06666667,5,54
201711,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,55.06666667,155.914,157.33,7,31.46666667,10,72
201712,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,31.46666667,152.0382,152.9822,8,31.46666667,7,53
201801,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,31.46666667,97.502,99.39,6,11.8,8,29
201802,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,11.8,48.558,49.62,15,59,6,77
201803,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,59,28.6322,28.6322,27,121.9333333,15,15
201804,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,121.9333333,167.09,167.09,27,116.0333333,27,58
201805,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,116.0333333,239.61,239.61,18,72.76666667,27,49
201806,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,72.76666667,200.27242,200.27242,17,55.85333333,18,76
201807,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,55.85333333,98.67,98.67,16,61.75333333,17,88
201808,10CLPY-2000XL0-SC040,XL,VISON,PTY,CPT,61.75333333,157.85,157.85,21,109.02,16,67
201501,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,,20.33827,16.36,,,,4
201502,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,,19.6,19.6,,,,17
201503,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,,38.024,39.2,,,,40
201504,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,,74.238,76.33,,,,56
201505,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,,47.86,51.26,1,0,,20
201506,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,0,161.808,172.44,8,29.4,1,102
201507,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,29.4,134.084,143.88,11,39.2,8,106
201508,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,39.2,234.316,247.35,22,78.4,11,92
201509,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,78.4,349.312,353.01,18,62.4,22,187
201510,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,62.4,469.6491,484.36,16,64.4,18,163
201511,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,64.4,371.61009,385.23,12,57.6,16,112
201512,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,57.6,185.18578,192.75,24,88.2,12,62
201601,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,88.2,135.09,135.09,34,109.8,24,34
201602,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,109.8,79.758,80.19,42,131.4,34,45
201603,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,131.4,10.368,10.8,35,124.2,42,18
201604,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,124.2,39.51,39.51,21,81,35,31
201605,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,81,245.213,252.78,6,27,21,131
201606,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,27,450.7578,453.5898,8,43.2,6,116
201607,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,43.2,397.1144,397.5864,14,43.2,8,140
201608,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,43.2,208.4058,210.5888,22,43.2,14,164
201609,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,43.2,264.3173,265.7333,33,70.8,22,106
201610,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,70.8,354.04522,355.28422,39,70.8,33,154
201611,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,70.8,274.86108,275.80508,39,70.8,39,235
201612,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,70.8,109.3668,109.8388,23,0,39,84
201701,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,0,22.2602,22.7322,23,59,23,19
201702,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,59,24.81,24.81,35,94.4,23,21
201703,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,94.4,22.656,23.6,41,141.6,35,60
201704,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,141.6,73.1907,73.6627,38,131.7666667,41,39
201705,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,131.7666667,207.07794,209.43794,20,108.1666667,38,134
201706,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,108.1666667,475.1744,475.6464,17,78.66666667,20,163
201707,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,78.66666667,314.29338,316.00438,11,53.1,17,156
201708,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,53.1,309.7078,310.1798,14,64.9,11,104
201709,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,64.9,271.2772,272.6932,23,106.2,14,86
201710,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,106.2,248.57746,248.57746,36,157.3333333,23,113
201711,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,157.3333333,283.2032,284.4422,43,169.1333333,36,173
201712,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,169.1333333,235.7524,236.2244,40,119.9666667,43,91
201801,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,119.9666667,113.6724,114.1444,33,86.53333333,40,53
201802,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,86.53333333,66.258,67.32,41,137.6666667,33,133
201803,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,137.6666667,63.484,64.9,49,198.6333333,41,288
201804,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,198.6333333,287.6088,287.6088,49,210.4333333,49,128
201805,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,210.4333333,328.3144,328.3144,39,153.4,49,97
201806,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,153.4,240.77956,241.80356,45,199.42,39,450
201807,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,199.42,376.99656,377.50856,44,193.52,45,128
201808,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,193.52,338.6406,338.6406,56,298.42,44,123
201809,10CLPY-2000XL0-SC041,XL,SMOKE,PTY,CPT,298.42,19.03,19.03,38,220,56,4
201501,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,,14.063,14.7,,,,11
201503,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,,24.108,24.5,,,,32
201504,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,,63.948,66.53,,,,41
201505,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,,42.33,44.03,7,0,,23
201506,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,0,43.6551,46.87,7,0,7,21
201507,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,0,59.228,63.06,9,29.4,7,75
201508,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,29.4,61.1,64.5,12,29.4,9,10
201509,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,29.4,164.582,169.71,10,23.2,12,51
201510,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,23.2,226.578,232.11,6,3.6,10,134
201511,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,3.6,169.9251,173.14,2,3.6,6,39
201512,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,3.6,74.196,75.06,0,0,2,33
201601,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,0,63.99,63.99,2,0,0,13
201602,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,0,42.498,42.93,10,21.6,2,29
201603,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,21.6,17.478,17.91,10,21.6,10,19
201604,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,21.6,80.99,84.39,8,21.6,10,44
201605,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,21.6,178.423,182.59,0,0,8,101
201606,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,0,253.7184,255.1344,6,32.4,0,152
201607,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,32.4,166.7926,167.7366,12,32.4,6,91
201608,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,32.4,165.0482,165.9922,24,54,12,125
201609,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,54,152.9684,154.3844,35,68.8,24,57
201610,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,68.8,99.656,100.6,37,68.8,35,81
201611,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,68.8,98.3924,98.8644,27,59,37,78
201612,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,59,46.905,47.2,11,11.8,27,40
201701,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,11.8,5.9,5.9,10,53.1,11,3
201702,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,53.1,13.01,13.01,11,64.9,10,10
201703,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,64.9,11.8,11.8,12,64.9,11,18
201704,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,64.9,45.8602,46.3322,13,70.8,12,26
201705,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,70.8,61.8627,61.8627,10,53.1,13,13
201706,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,53.1,306.0382,306.9822,12,64.9,10,163
201707,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,64.9,153.00498,153.29998,3,17.7,12,35
201708,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.7,176.391,176.863,3,17.7,3,78
201709,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.7,151.1704,152.1144,5,17.7,3,45
201710,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.7,90.89015,90.89015,5,17.7,5,26
201711,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.7,133.1282,134.0722,10,23.6,5,118
201712,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,23.6,114.82,114.82,14,17.5684,10,46
201801,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.5684,60.626,61.57,14,17.5684,14,17
201802,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.5684,54.753,55.52,10,17.5684,14,50
201803,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,17.5684,23.6,23.6,7,23.6,10,13
201804,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,23.6,169.4663,169.9783,15,64.9,7,76
201805,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,64.9,147.4522,147.4522,13,53.1,15,57
201806,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,53.1,190.76022,190.76022,19,87.91,13,57
201807,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,87.91,352.93848,352.93848,10,46.61,19,92
201808,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,46.61,275.7726,275.7726,21,117.01,10,92
201809,10CLPY-2000XL0-SC045,XL,BROWN,PTY,CPT,117.01,12.63,12.63,20,121.6,21,1
201501,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,,29.74627,26.16,,,,14
201502,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,,37.632,39.2,,,,47
201503,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,,94.0871,99.13,,,,148
201504,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,,160.31381,153.24,,,,112
201505,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,,99.6111,105.39,10,29.4,,65
201506,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,29.4,125.9151,131.29,15,44.1,10,160
201507,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,44.1,146.9291,154.84,19,58.8,15,144
201508,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,58.8,141.25,145.11,33,88.2,19,84
201509,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,88.2,396.42902,411.16,31,75.33836667,33,132
201510,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,75.33836667,389.914,396.31,31,67.53836667,31,240
201511,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,67.53836667,374.49124,393.25,26,39.13836667,31,230
201512,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,39.13836667,403.74406,445.11,26,45,26,302
201601,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,45,125.928,128.52,24,34.2,26,55
201602,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,34.2,96.056,100.32,17,45,24,51
201603,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,45,33.246,34.11,22,77.4,17,85
201604,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,77.4,113.488,120.72,23,66.6,22,72
201605,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,66.6,295.128,316,21,50.4,23,107
201606,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,50.4,433.3168,437.8598,16,37.8,21,241
201607,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,37.8,287.6512,288.1232,35,81,16,120
201608,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,81,274.3722,278.4432,53,108,35,310
201609,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,108,264.9451,268.7211,66,116.9,53,116
201610,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,116.9,292.10468,292.87168,53,85.5,66,147
201611,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,85.5,260.9306,264.7066,33,112.1,53,297
201612,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,112.1,169.5478,171.2588,26,118,33,186
201701,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,118,17.228,17.7,25,163.2333333,26,21
201702,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,163.2333333,47.466,48.41,56,204.5333333,25,43
201703,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,204.5333333,34.456,35.4,49,180.9333333,56,39
201704,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,180.9333333,157.0209,157.9649,55,208.4666667,49,76
201705,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,208.4666667,211.6074,215.8554,25,125.8666667,55,168
201706,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,125.8666667,486.7954,488.5064,31,167.1666667,25,283
201707,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,167.1666667,413.2999,418.3149,22,129.8,31,311
201708,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,129.8,343.768,344.712,25,135.7,22,151
201709,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,135.7,377.00594,382.19794,32,147.5,25,255
201710,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,147.5,248.7372,250.1532,35,141.6,32,96
201711,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,141.6,320.8682,323.5232,46,198.6333333,35,330
201712,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,198.6333333,302.0384,305.8144,48,175.0333333,46,318
201801,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,175.0333333,170.1964,172.0844,46,157.3333333,48,283
201802,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,157.3333333,84.696,86.23,37,112.1,46,128
201803,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,112.1,125.6282,128.9322,39,112.1,37,756
201804,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,112.1,262.11699,262.11699,40,94.4,39,125
201805,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,94.4,443.9228,445.4588,52,147.5,40,557
201806,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,147.5,351.84512,354.91712,52,204.14,52,1138
201807,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,204.14,382.99412,382.99412,53,245.44,52,178
201808,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,245.44,331.038,331.55,51,246.54,53,167
201809,10CLPY-2000XL0-SC100,XL,PIEL,PTY,CPT,246.54,61.2126,61.2126,35,175.2,51,8
201501,10INPY-0022LL0-SC005,L,NEGRO,PTY,,,130.96621,144.19917,,,,27
201502,10INPY-0022LL0-SC005,L,NEGRO,PTY,,,69.3,69.3,,,,29
201503,10INPY-0022LL0-SC005,L,NEGRO,PTY,,,235.026,237.6,,,,122
201504,10INPY-0022LL0-SC005,L,NEGRO,PTY,,,603.42188,591.25,,,,255
201505,10INPY-0022LL0-SC005,L,NEGRO,PTY,,,2009.03296,2231.26,18,0,,324
201506,10INPY-0022LL0-SC005,L,NEGRO,PTY,,0,3668.08066,5128.13,22,99,18,725
201507,10INPY-0022LL0-SC005,L,NEGRO,PTY,,99,4293.89332,4650.8,41,224.4,22,629
201508,10INPY-0022LL0-SC005,L,NEGRO,PTY,,224.4,3655.32361,4026.22,74,300.3,41,674
201509,10INPY-0022LL0-SC005,L,NEGRO,PTY,,300.3,2158.60474,2541.67,88,260.24929,74,378
201510,10INPY-0022LL0-SC005,L,NEGRO,PTY,,260.24929,830.9917,1128.86,118,238.65224,88,165
201511,10INPY-0022LL0-SC005,L,NEGRO,PTY,,238.65224,401.34209,461.76,140,280.65081,118,101
